time,name,status
0.26666666666666666,fattyAcidSynthesis,triggered
0.26666666666666666,lipidTransport,triggered
0.26666666666666666,adiposeLipolysis,stopped
0.2833333333333333,glycogenSynthaseStep,stopped
0.2833333333333333,glycogenPhosphorylaseStep,triggered
0.2833333333333333,fattyAcidSynthesis,stopped
0.2833333333333333,lipidTransport,stopped
0.2833333333333333,adiposeLipolysis,triggered
0.3,glycogenSynthaseStep,triggered
0.3,glycogenPhosphorylaseStep,stopped
0.3,fattyAcidSynthesis,triggered
0.3,lipidTransport,triggered
0.3,adiposeLipolysis,stopped
0.3,aminoAcidSynthesisTransport,stopped
0.3,plasmaProteinSynthesis,stopped
0.3,coagulationFactorSynthesis,stopped
0.31666666666666665,glycogenSynthaseStep,stopped
0.31666666666666665,glycogenPhosphorylaseStep,triggered
0.31666666666666665,fattyAcidSynthesis,stopped
0.31666666666666665,lipidTransport,stopped
0.31666666666666665,adiposeLipolysis,triggered
0.3333333333333333,glycogenSynthaseStep,triggered
0.3333333333333333,glycogenPhosphorylaseStep,stopped
0.3333333333333333,fattyAcidSynthesis,triggered
0.3333333333333333,lipidTransport,triggered
0.3333333333333333,adiposeLipolysis,stopped
0.35,glycogenSynthaseStep,stopped
0.35,glycogenPhosphorylaseStep,triggered
0.35,fattyAcidSynthesis,stopped
0.35,lipidTransport,stopped
0.35,adiposeLipolysis,triggered
0.36666666666666664,glycogenSynthaseStep,triggered
0.36666666666666664,glycogenPhosphorylaseStep,stopped
0.36666666666666664,fattyAcidSynthesis,triggered
0.36666666666666664,lipidTransport,triggered
0.36666666666666664,adiposeLipolysis,stopped
0.36666666666666664,ass1_Citrulline_to_ASP_Argininosuccinate,stopped
0.38333333333333336,glycogenSynthaseStep,stopped
0.38333333333333336,glycogenPhosphorylaseStep,triggered
0.38333333333333336,fattyAcidSynthesis,stopped
0.38333333333333336,lipidTransport,stopped
0.38333333333333336,adiposeLipolysis,triggered
0.38333333333333336,ass1_Citrulline_to_ASP_Argininosuccinate,triggered
0.4,glycogenSynthaseStep,triggered
0.4,glycogenPhosphorylaseStep,stopped
0.4,fattyAcidSynthesis,triggered
0.4,lipidTransport,triggered
0.4,adiposeLipolysis,stopped
0.4,ass1_Citrulline_to_ASP_Argininosuccinate,stopped
0.4166666666666667,glycogenSynthaseStep,stopped
0.4166666666666667,glycogenPhosphorylaseStep,triggered
0.4166666666666667,fattyAcidSynthesis,stopped
0.4166666666666667,lipidTransport,stopped
0.4166666666666667,adiposeLipolysis,triggered
0.43333333333333335,glycogenSynthaseStep,triggered
0.43333333333333335,glycogenPhosphorylaseStep,stopped
0.43333333333333335,fattyAcidSynthesis,triggered
0.43333333333333335,lipidTransport,triggered
0.43333333333333335,adiposeLipolysis,stopped
0.45,glycogenSynthaseStep,stopped
0.45,glycogenPhosphorylaseStep,triggered
0.45,fattyAcidSynthesis,stopped
0.45,lipidTransport,stopped
0.45,adiposeLipolysis,triggered
0.4666666666666667,glycogenSynthaseStep,triggered
0.4666666666666667,glycogenPhosphorylaseStep,stopped
0.4666666666666667,fattyAcidSynthesis,triggered
0.4666666666666667,lipidTransport,triggered
0.4666666666666667,adiposeLipolysis,stopped
0.4666666666666667,asl_Argininosuccinate_to_Arginine_Fumarate,stopped
0.4666666666666667,arg1_Arginine_to_Urea_Ornithine,stopped
0.48333333333333334,glycogenSynthaseStep,stopped
0.48333333333333334,glycogenPhosphorylaseStep,triggered
0.48333333333333334,fattyAcidSynthesis,stopped
0.48333333333333334,lipidTransport,stopped
0.48333333333333334,adiposeLipolysis,triggered
0.5,glycogenSynthaseStep,triggered
0.5,glycogenPhosphorylaseStep,stopped
0.5,fattyAcidSynthesis,triggered
0.5,lipidTransport,triggered
0.5,adiposeLipolysis,stopped
0.5166666666666667,glycogenSynthaseStep,stopped
0.5166666666666667,glycogenPhosphorylaseStep,triggered
0.5166666666666667,fattyAcidSynthesis,stopped
0.5166666666666667,lipidTransport,stopped
0.5166666666666667,adiposeLipolysis,triggered
0.5333333333333333,glycogenSynthaseStep,triggered
0.5333333333333333,glycogenPhosphorylaseStep,stopped
0.5333333333333333,fattyAcidSynthesis,triggered
0.5333333333333333,lipidTransport,triggered
0.5333333333333333,adiposeLipolysis,stopped
0.55,glycogenSynthaseStep,stopped
0.55,glycogenPhosphorylaseStep,triggered
0.55,fattyAcidSynthesis,stopped
0.55,lipidTransport,stopped
0.55,adiposeLipolysis,triggered
0.5666666666666667,glycogenSynthaseStep,triggered
0.5666666666666667,glycogenPhosphorylaseStep,stopped
0.5666666666666667,fattyAcidSynthesis,triggered
0.5666666666666667,lipidTransport,triggered
0.5666666666666667,adiposeLipolysis,stopped
0.5833333333333334,glycogenSynthaseStep,stopped
0.5833333333333334,glycogenPhosphorylaseStep,triggered
0.5833333333333334,fattyAcidSynthesis,stopped
0.5833333333333334,lipidTransport,stopped
0.5833333333333334,adiposeLipolysis,triggered
0.6,glycogenPhosphorylaseStep,stopped
0.6,fattyAcidSynthesis,triggered
0.6,lipidTransport,triggered
0.6,adiposeLipolysis,stopped
0.6166666666666667,glycogenPhosphorylaseStep,triggered
0.6166666666666667,fattyAcidSynthesis,stopped
0.6166666666666667,lipidTransport,stopped
0.6166666666666667,adiposeLipolysis,triggered
0.6333333333333333,glycogenPhosphorylaseStep,stopped
0.6333333333333333,fattyAcidSynthesis,triggered
0.6333333333333333,lipidTransport,triggered
0.6333333333333333,adiposeLipolysis,stopped
0.65,glycogenPhosphorylaseStep,triggered
0.65,fattyAcidSynthesis,stopped
0.65,lipidTransport,stopped
0.65,adiposeLipolysis,triggered
0.6666666666666666,glycogenPhosphorylaseStep,stopped
0.6666666666666666,fattyAcidSynthesis,triggered
0.6666666666666666,lipidTransport,triggered
0.6666666666666666,adiposeLipolysis,stopped
0.6833333333333333,glycogenPhosphorylaseStep,triggered
0.6833333333333333,fattyAcidSynthesis,stopped
0.6833333333333333,lipidTransport,stopped
0.6833333333333333,adiposeLipolysis,triggered
0.7,glycogenPhosphorylaseStep,stopped
0.7,fattyAcidSynthesis,triggered
0.7,lipidTransport,triggered
0.7,adiposeLipolysis,stopped
0.7166666666666667,glycogenPhosphorylaseStep,triggered
0.7166666666666667,fattyAcidSynthesis,stopped
0.7166666666666667,lipidTransport,stopped
0.7166666666666667,adiposeLipolysis,triggered
0.7333333333333333,glycogenPhosphorylaseStep,stopped
0.7333333333333333,fattyAcidSynthesis,triggered
0.7333333333333333,lipidTransport,triggered
0.7333333333333333,adiposeLipolysis,stopped
0.75,glycogenPhosphorylaseStep,triggered
0.75,fattyAcidSynthesis,stopped
0.75,lipidTransport,stopped
0.75,adiposeLipolysis,triggered
0.7666666666666667,glycogenPhosphorylaseStep,stopped
0.7833333333333333,glycogenPhosphorylaseStep,triggered
0.8166666666666667,glycogenPhosphorylaseStep,stopped
0.8166666666666667,fattyAcidSynthesis,triggered
0.8166666666666667,lipidTransport,triggered
0.8166666666666667,adiposeLipolysis,stopped
0.8333333333333334,glycogenPhosphorylaseStep,triggered
0.8333333333333334,fattyAcidSynthesis,stopped
0.8333333333333334,lipidTransport,stopped
0.8333333333333334,adiposeLipolysis,triggered
0.8666666666666667,glycogenPhosphorylaseStep,stopped
0.8666666666666667,fattyAcidSynthesis,triggered
0.8666666666666667,lipidTransport,triggered
0.8666666666666667,adiposeLipolysis,stopped
0.8833333333333333,glycogenPhosphorylaseStep,triggered
0.8833333333333333,fattyAcidSynthesis,stopped
0.8833333333333333,lipidTransport,stopped
0.8833333333333333,adiposeLipolysis,triggered
0.9333333333333333,glycogenPhosphorylaseStep,stopped
0.95,glycogenPhosphorylaseStep,triggered
1.0,aminoAcidSynthesisTransport,triggered
1.0,plasmaProteinSynthesis,triggered
1.0,coagulationFactorSynthesis,triggered
1.0166666666666666,aminoAcidSynthesisTransport,stopped
1.0166666666666666,plasmaProteinSynthesis,stopped
1.0166666666666666,coagulationFactorSynthesis,stopped
1.2666666666666666,ketogenesis,triggered
1.3166666666666667,betaOxidation,triggered
1.3333333333333333,glycolysis_middle_steps,stopped
1.3333333333333333,betaOxidation,stopped
1.35,glycolysis_middle_steps,triggered
1.6,branchingEnzymeStep,stopped
1.6,glycogenPhosphorylaseStep,stopped
1.6,debranchingEnzymeStep,stopped
1.7833333333333334,hexokinase_or_glucokinase,stopped
1.7833333333333334,pgm_G6P_to_G1P,stopped
1.7833333333333334,udpGlucoseSynthesis,stopped
1.7833333333333334,glycolysis_middle_steps,stopped
1.8166666666666667,betaOxidation,triggered
1.8333333333333333,betaOxidation,stopped
2.0,aminoAcidSynthesisTransport,triggered
2.0,plasmaProteinSynthesis,triggered
2.0,coagulationFactorSynthesis,triggered
2.033333333333333,aminoAcidSynthesisTransport,stopped
2.033333333333333,plasmaProteinSynthesis,stopped
2.033333333333333,coagulationFactorSynthesis,stopped
2.066666666666667,betaOxidation,triggered
2.0833333333333335,betaOxidation,stopped
2.3333333333333335,betaOxidation,triggered
2.35,betaOxidation,stopped
2.5833333333333335,betaOxidation,triggered
2.6,betaOxidation,stopped
2.8,betaOxidation,triggered
2.816666666666667,betaOxidation,stopped
3.0,aminoAcidSynthesisTransport,triggered
3.0,plasmaProteinSynthesis,triggered
3.0,coagulationFactorSynthesis,triggered
3.033333333333333,aminoAcidSynthesisTransport,stopped
3.033333333333333,plasmaProteinSynthesis,stopped
3.033333333333333,coagulationFactorSynthesis,stopped
3.066666666666667,betaOxidation,triggered
3.0833333333333335,betaOxidation,stopped
3.6,betaOxidation,triggered
3.6166666666666667,betaOxidation,stopped
3.85,betaOxidation,triggered
3.8666666666666667,betaOxidation,stopped
