glucose,glycogen,fatty_acid,triglycerides,glycerol,amino_acid,ammonia,urea,cholesterol,bile_acid,atp,adp,nad_plus,nadh,nadph,acetyl_coa,ketone_body,lactate,oxygen,albumin,clotting_factor,phaseI_intermediates,conjugates,ornithine,citrulline,argininosuccinate,arginine,ethanol,acetaldehyde,acetate,insulin,glucagon,epinephrine,cortisol,inflammation,oxygen_pressure,pH,temperature,is_postprandial,insulin_degrading_enzyme_activity,liver_function,xenobiotic_load,insulin_sensitivity,time,time_abs,scenario
67.38801542983599,2.2627041248181463,15.738379603916398,127.78918209767997,1.6098106513914423,3.6939703438391365,2.53136087863992e-41,11.767355950340605,1.4346569213257239,23.565343078674218,26.55911931845027,0.8521297647873605,0.09104436145005175,59.90895563854991,8.972827517698065,36.19370892833459,14.21501308770058,0.0,86.38903117694795,63.61814511426416,18.97548229739692,0.0,0.0,1.8836779751703006,2.8317826057815584e-39,9.33566784150242e-23,5.12600526086908e-21,0.0,0.0,0.0,0.2986908851027562,0.44986114805337823,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,18.833333333333336,18.833333333333336,train_cases_24h
67.30217994022676,2.2444403850214254,15.751456656354524,127.78918209767997,1.6026483072310573,3.625155594106696,2.2921472756084475e-41,11.767355950340605,1.4286313622561557,23.571368637743785,26.514239375906815,0.8516517818897477,0.08975394036420883,59.91024605963575,8.972827517698065,36.18252057637629,14.227013877847105,0.0,86.38903117694795,63.66236193927991,18.98944550529663,0.0,0.0,1.8836779751703006,2.566571285565516e-39,8.825940377356388e-23,4.8512226482670886e-21,0.0,0.0,0.0,0.2968466063539282,0.45015117928868265,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,18.866666666666667,18.866666666666667,train_cases_24h
67.21646353288364,2.2263169005205867,15.764598735200892,127.78918209767997,1.595648175097643,3.5575734425566123,2.0755393580634493e-41,11.767355950340605,1.4226311105346798,23.57736888946526,26.469798220187563,0.8511805737028356,0.08848153578570914,59.911518464214254,8.972827517698065,36.171224029013096,14.23911162160189,0.0,86.38903117694795,63.70575505174137,19.003148593442354,0.0,0.0,1.8836779751703006,2.3261963782550248e-39,8.344044032752729e-23,4.591164855117742e-21,0.0,0.0,0.0,0.2950149570914972,0.4504382140861203,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,18.9,18.9,train_cases_24h
67.13086841986535,2.2083326965856545,15.777805296444788,127.78918209767997,1.5888074982887257,3.491201817508362,1.8794008887264535e-41,11.767355950340605,1.416656059870434,23.583343940129506,26.425789119196793,0.8507160456399606,0.08722690289046561,59.9127730971095,8.972827517698065,36.15981945716239,14.251306298284964,0.0,86.38903117694795,63.74833920584877,19.016596221055217,0.0,0.0,1.8836779751703006,2.108332205203295e-39,7.88845922856443e-23,4.3450431020701965e-21,0.0,0.0,0.0,0.29319590407539636,0.45072227534216663,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,18.933333333333334,18.933333333333334,train_cases_24h
67.0453967461407,2.190486803463167,15.79107579937308,127.78918209767997,1.5821235655998203,3.4260190400547192,1.7017975047418037e-41,11.767355950340605,1.4107061044189784,23.589293895580962,26.3822054510154,0.8502581043997857,0.08598980002266138,59.914010199977305,8.972827517698065,36.14830703425858,14.263597882816407,0.0,86.38903117694795,63.79012889160435,19.0297929639254,0.0,0.0,1.8836779751703006,1.91087084565143e-39,7.457749354684812e-23,4.11211084743596e-21,0.0,0.0,0.0,0.2913894119124387,0.4510033861888101,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,18.96666666666667,18.96666666666667,train_cases_24h
66.96005059115312,2.1727782563762057,15.804409706609377,127.78918209767997,1.5755937105972755,3.3620038171333717,1.5409776405437032e-41,11.767355950340605,1.4047811387804185,23.59521886121952,26.339040702099958,0.8498066579496667,0.08476998865707408,59.91523001134289,8.972827517698065,36.13668693618538,14.275986345805075,0.0,86.38903117694795,63.8311383395138,19.042743315896807,0.0,0.0,1.8836779751703006,1.731901749379351e-39,7.05055623991902e-23,3.891661526313614e-21,0.0,0.0,0.0,0.28959544314618124,0.45128156997278374,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,train_cases_24h
66.87483197034612,2.155206095524408,15.817806484150587,127.78918209767997,1.5692153109023284,3.299135234719566,1.3953552535123233e-41,11.767355950340605,1.3988810579975408,23.6011189420024,26.29628846550984,0.8493616155092171,0.08356723336180347,59.91643276663816,8.972827517698065,36.124959341209134,14.28847165363614,0.0,86.38903117694795,63.87138152520489,19.055451690325572,0.0,0.0,1.8836779751703006,1.569693257933316e-39,6.665595869219442e-23,3.6830264106838866e-21,0.0,0.0,0.0,0.28781395834408424,0.4515568502356046,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,19.03333333333333,19.03333333333333,train_cases_24h
66.78974283665073,2.1377693660839356,15.831265601400997,127.78918209767997,1.5629857874861863,3.2373927511376746,1.2634941820554087e-41,11.767355950340605,1.3930057575539512,23.606994242445992,26.25394243916199,0.8489228875340676,0.08238130176139695,59.91761869823856,8.972827517698065,36.11312442991309,14.301053768557441,0.0,86.38903117694795,63.910872173964485,19.06792242151281,0.0,0.0,1.8836779751703006,1.422675855773187e-39,6.30165433476006e-23,3.48557258400514e-21,0.0,0.0,0.0,0.28604491618203803,0.45182925069439456,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,19.066666666666666,19.066666666666666,train_cases_24h
66.70478508193618,2.120467118207368,15.844786531203926,127.78918209767997,1.5569026039759601,3.1767561904896024,1.1440939818511725e-41,11.767355950340605,1.3871551333722245,23.612844866627718,26.21199642411304,0.8484903856998203,0.0812119645003679,59.918788035499595,8.972827517698065,36.10118238513268,14.313732648764631,0.0,86.38903117694795,63.949623765195604,19.08015976611211,0.0,0.0,1.8836779751703006,1.2894269894046632e-39,5.957584008082161e-23,3.2987010241852386e-21,0.0,0.0,0.0,0.28428827352633435,0.4520987952234601,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,19.1,19.1,train_cases_24h
66.61996053842495,2.103298407023496,15.858368749871055,127.78918209767997,1.5509632659712724,3.1172057361980117,1.0359771005662367e-41,11.767355950340605,1.3813290818120612,23.61867091818788,26.17044432286831,0.8480640228861933,0.08005899520710177,59.91994100479286,8.972827517698065,36.08913339189178,14.32650824848517,0.0,86.38903117694795,63.987649536795765,19.092167904512163,0.0,0.0,1.8836779751703006,1.1686573077187718e-39,5.632299921240875e-23,3.1218447891331374e-21,0.0,0.0,0.0,0.2825439855131493,0.45236550783660434,0.0,0.1,0.0,100.0,7.4,37.0,1.0,1.0,1.0,0.0,1.0,19.133333333333333,19.133333333333333,train_cases_24h
